HHID,TIME,PASTA,EXPOS,AGE,INCOME,AREA
1215,3,1.913912728,1,48.38196389,26018.14739,Brussels
1215,4,0.178244727,0,48.38196389,26018.14739,Brussels
1215,5,0.374724805,0,48.38196389,26018.14739,Brussels
1215,6,3.45217761,2,48.38196389,26018.14739,Brussels
1215,7,0.049635166,0,48.38196389,26018.14739,Brussels
1215,8,3.003275174,0,48.38196389,26018.14739,Brussels
1215,9,1.798078462,0,48.38196389,26018.14739,Brussels
1215,10,2.780324516,1,48.38196389,26018.14739,Brussels
1215,11,0,0,48.38196389,26018.14739,Brussels
1215,12,2.499318583,0,48.38196389,26018.14739,Brussels
1215,13,2.034421163,0,48.38196389,26018.14739,Brussels
1215,14,2.545270348,0,48.38196389,26018.14739,Brussels
1215,15,2.225568879,1,48.38196389,26018.14739,Brussels
1215,16,0,0,48.38196389,26018.14739,Brussels
1215,17,2.944572885,1,48.38196389,26018.14739,Brussels
1215,18,3.037548046,1,48.38196389,26018.14739,Brussels
1215,19,2.975854154,1,48.38196389,26018.14739,Brussels
1215,20,0.761888761,1,48.38196389,26018.14739,Brussels
1216,1,0.903148258,0,62.32111055,72309.28622,Hague
1216,2,0.017986172,0,62.32111055,72309.28622,Hague
1216,3,2.605405255,1,62.32111055,72309.28622,Hague
1216,4,1.957370982,0,62.32111055,72309.28622,Hague
1216,5,1.921880651,0,62.32111055,72309.28622,Hague
1216,6,2.981952304,0,62.32111055,72309.28622,Hague
1216,7,1.631511005,1,62.32111055,72309.28622,Hague
1216,8,1.264203177,0,62.32111055,72309.28622,Hague
1216,9,2.069238439,0,62.32111055,72309.28622,Hague
1216,10,1.507590156,0,62.32111055,72309.28622,Hague
1216,11,1.239413125,0,62.32111055,72309.28622,Hague
1216,12,3.932031068,0,62.32111055,72309.28622,Hague
1216,13,1.093424302,0,62.32111055,72309.28622,Hague
1216,14,1.528845326,0,62.32111055,72309.28622,Hague
1216,15,1.921768882,0,62.32111055,72309.28622,Hague
1216,16,3.31121681,0,62.32111055,72309.28622,Hague
1216,17,1.370835331,1,62.32111055,72309.28622,Hague
1216,18,3.252389753,0,62.32111055,72309.28622,Hague
1216,19,1.869119587,0,62.32111055,72309.28622,Hague
1216,20,1.194798347,0,62.32111055,72309.28622,Hague
1217,1,1.311263373,0,55.81148491,20287.4378,Berlin
1217,2,1.595279642,0,55.81148491,20287.4378,Berlin
1217,3,3.020611182,0,55.81148491,20287.4378,Berlin
1217,4,1.218563146,0,55.81148491,20287.4378,Berlin
1217,5,1.670080681,0,55.81148491,20287.4378,Berlin
1217,6,2.16467123,0,55.81148491,20287.4378,Berlin
1217,7,3.476475049,3,55.81148491,20287.4378,Berlin
1217,8,2.922754359,1,55.81148491,20287.4378,Berlin
1217,9,2.823866125,0,55.81148491,20287.4378,Berlin
1217,10,1.344070574,0,55.81148491,20287.4378,Berlin
1217,11,1.283124122,0,55.81148491,20287.4378,Berlin
1217,12,2.308943669,0,55.81148491,20287.4378,Berlin
1217,13,1.148468561,1,55.81148491,20287.4378,Berlin
1217,14,1.599057752,0,55.81148491,20287.4378,Berlin
1217,15,0.551285654,0,55.81148491,20287.4378,Berlin
1217,16,1.998686195,0,55.81148491,20287.4378,Berlin
1217,17,2.980559747,1,55.81148491,20287.4378,Berlin
1217,18,3.723537345,2,55.81148491,20287.4378,Berlin
1217,19,1.877193649,1,55.81148491,20287.4378,Berlin
1217,20,3.370002589,1,55.81148491,20287.4378,Berlin
1218,1,2.268016529,0,24.55842222,48759.74193,Hague
1218,2,1.410495293,0,24.55842222,48759.74193,Hague
1218,3,2.505868197,3,24.55842222,48759.74193,Hague
1218,4,1.727033202,0,24.55842222,48759.74193,Hague
1218,5,2.038525748,0,24.55842222,48759.74193,Hague
1218,6,3.064247067,1,24.55842222,48759.74193,Hague
1218,7,1.332326395,0,24.55842222,48759.74193,Hague
1218,8,2.848438283,0,24.55842222,48759.74193,Hague
1218,9,1.983992243,0,24.55842222,48759.74193,Hague
1218,10,2.14321033,0,24.55842222,48759.74193,Hague
1218,11,3.103451067,1,24.55842222,48759.74193,Hague
1218,12,0.676876372,0,24.55842222,48759.74193,Hague
1218,13,2.880417666,0,24.55842222,48759.74193,Hague
1218,14,1.617756136,0,24.55842222,48759.74193,Hague
1218,15,2.44287614,0,24.55842222,48759.74193,Hague
1218,16,2.862230897,0,24.55842222,48759.74193,Hague
1218,17,2.703431075,2,24.55842222,48759.74193,Hague
1218,18,0.99008896,1,24.55842222,48759.74193,Hague
1218,19,1.704977754,0,24.55842222,48759.74193,Hague
1218,20,1.458199575,1,24.55842222,48759.74193,Hague
1219,1,1.952430924,0,23.46570884,7172.699958,Amsterdam
1219,2,1.7937796,0,23.46570884,7172.699958,Amsterdam
1219,3,2.218924738,1,23.46570884,7172.699958,Amsterdam
1219,4,1.345014438,0,23.46570884,7172.699958,Amsterdam
1219,5,3.810097701,0,23.46570884,7172.699958,Amsterdam
1219,6,2.265992384,1,23.46570884,7172.699958,Amsterdam
1219,7,1.180502815,0,23.46570884,7172.699958,Amsterdam
1219,8,2.286925787,0,23.46570884,7172.699958,Amsterdam
1219,9,1.369394965,0,23.46570884,7172.699958,Amsterdam
1219,10,1.56591219,1,23.46570884,7172.699958,Amsterdam
1219,11,1.534694348,1,23.46570884,7172.699958,Amsterdam
1219,12,1.314143265,0,23.46570884,7172.699958,Amsterdam
1219,13,0.089289392,0,23.46570884,7172.699958,Amsterdam
1219,14,2.710430889,1,23.46570884,7172.699958,Amsterdam
1219,15,1.388639006,0,23.46570884,7172.699958,Amsterdam
1219,16,3.181768583,1,23.46570884,7172.699958,Amsterdam
1219,17,1.445166125,1,23.46570884,7172.699958,Amsterdam
1219,18,2.473050523,1,23.46570884,7172.699958,Amsterdam
1219,19,1.488880559,0,23.46570884,7172.699958,Amsterdam
1219,20,3.24067525,2,23.46570884,7172.699958,Amsterdam
1220,1,2.301737294,1,23.05075867,8314.413595,Berlin
1220,2,2.105289784,0,23.05075867,8314.413595,Berlin
1220,3,1.510553516,1,23.05075867,8314.413595,Berlin
1220,4,3.362676241,1,23.05075867,8314.413595,Berlin
1220,5,1.787674727,0,23.05075867,8314.413595,Berlin
1220,6,2.101135795,0,23.05075867,8314.413595,Berlin
1220,7,1.376955256,0,23.05075867,8314.413595,Berlin
1220,8,2.66338157,0,23.05075867,8314.413595,Berlin
1220,9,0.289999068,0,23.05075867,8314.413595,Berlin
1220,10,3.2340452,2,23.05075867,8314.413595,Berlin
1220,11,2.999272067,0,23.05075867,8314.413595,Berlin
1220,12,0.282550425,1,23.05075867,8314.413595,Berlin
1220,13,2.587059241,1,23.05075867,8314.413595,Berlin
1220,14,0.683988462,0,23.05075867,8314.413595,Berlin
1220,15,2.128625712,0,23.05075867,8314.413595,Berlin
1220,16,2.523465118,0,23.05075867,8314.413595,Berlin
1220,17,3.700921414,1,23.05075867,8314.413595,Berlin
1220,18,1.489025652,3,23.05075867,8314.413595,Berlin
1220,19,1.784838052,1,23.05075867,8314.413595,Berlin
1220,20,1.850557494,0,23.05075867,8314.413595,Berlin
1221,1,2.463726908,1,45.62992158,36272.22346,Brussels
1221,2,3.430768747,0,45.62992158,36272.22346,Brussels
1221,3,2.776991051,0,45.62992158,36272.22346,Brussels
1221,4,0.70578115,0,45.62992158,36272.22346,Brussels
1221,5,2.048742956,1,45.62992158,36272.22346,Brussels
1221,6,2.592361452,0,45.62992158,36272.22346,Brussels
1221,7,0.130472839,0,45.62992158,36272.22346,Brussels
1221,8,2.502259402,0,45.62992158,36272.22346,Brussels
1221,9,2.265648951,0,45.62992158,36272.22346,Brussels
1221,10,0.646681011,0,45.62992158,36272.22346,Brussels
1221,11,2.55305044,1,45.62992158,36272.22346,Brussels
1221,12,2.085786963,0,45.62992158,36272.22346,Brussels
1221,13,1.989040234,0,45.62992158,36272.22346,Brussels
1221,14,1.259678859,0,45.62992158,36272.22346,Brussels
1221,15,2.831459129,0,45.62992158,36272.22346,Brussels
1221,16,1.135517265,0,45.62992158,36272.22346,Brussels
1221,17,2.061311883,0,45.62992158,36272.22346,Brussels
1221,18,0.821554898,1,45.62992158,36272.22346,Brussels
1221,19,1.448113473,0,45.62992158,36272.22346,Brussels
1221,20,1.306031608,0,45.62992158,36272.22346,Brussels
1222,1,0.892712845,1,21.03480043,43518.78594,Paris
1222,2,1.371242295,0,21.03480043,43518.78594,Paris
1222,3,1.26119636,0,21.03480043,43518.78594,Paris
1222,4,2.620585844,0,21.03480043,43518.78594,Paris
1222,5,3.246634643,0,21.03480043,43518.78594,Paris
1222,6,1.26888677,0,21.03480043,43518.78594,Paris
1222,7,4.044997038,1,21.03480043,43518.78594,Paris
1222,8,0.235863944,1,21.03480043,43518.78594,Paris
1222,9,1.403376524,0,21.03480043,43518.78594,Paris
1222,10,1.820456296,1,21.03480043,43518.78594,Paris
1222,11,2.188873379,1,21.03480043,43518.78594,Paris
1222,12,0.932902525,0,21.03480043,43518.78594,Paris
1222,13,1.685801486,0,21.03480043,43518.78594,Paris
1222,14,2.120642115,0,21.03480043,43518.78594,Paris
1222,15,2.612526067,0,21.03480043,43518.78594,Paris
1222,16,0.992824723,0,21.03480043,43518.78594,Paris
1222,17,1.446075784,0,21.03480043,43518.78594,Paris
1222,18,1.637133469,0,21.03480043,43518.78594,Paris
1222,19,0.462170582,0,21.03480043,43518.78594,Paris
1222,20,2.457886228,1,21.03480043,43518.78594,Paris
1223,1,1.459565711,2,40.03461644,25388.53745,Paris
1223,2,3.657678525,1,40.03461644,25388.53745,Paris
1223,3,0.479138329,0,40.03461644,25388.53745,Paris
1223,4,1.456448843,1,40.03461644,25388.53745,Paris
1223,5,1.544884477,1,40.03461644,25388.53745,Paris
1223,6,0.969575587,0,40.03461644,25388.53745,Paris
1223,7,1.187643433,0,40.03461644,25388.53745,Paris
1223,8,2.362225491,1,40.03461644,25388.53745,Paris
1223,9,2.771810742,0,40.03461644,25388.53745,Paris
1223,10,0.626355117,0,40.03461644,25388.53745,Paris
1223,11,1.183782054,0,40.03461644,25388.53745,Paris
1223,12,0.388754098,0,40.03461644,25388.53745,Paris
1223,13,1.333177792,0,40.03461644,25388.53745,Paris
1223,14,2.093540238,0,40.03461644,25388.53745,Paris
1223,15,1.407593258,0,40.03461644,25388.53745,Paris
1223,16,1.880356846,0,40.03461644,25388.53745,Paris
1223,17,2.025734651,0,40.03461644,25388.53745,Paris
1223,18,0.441569189,0,40.03461644,25388.53745,Paris
1223,19,2.160482859,1,40.03461644,25388.53745,Paris
1223,20,0.675216715,0,40.03461644,25388.53745,Paris
1224,1,2.284235525,1,41.00447466,22856.29201,Amsterdam
1224,2,1.348267864,0,41.00447466,22856.29201,Amsterdam
1224,3,2.453619671,0,41.00447466,22856.29201,Amsterdam
1224,4,3.743130912,0,41.00447466,22856.29201,Amsterdam
1224,5,4.127137428,2,41.00447466,22856.29201,Amsterdam
1224,6,2.632022637,1,41.00447466,22856.29201,Amsterdam
1224,7,1.830122863,1,41.00447466,22856.29201,Amsterdam
1224,8,2.38270144,0,41.00447466,22856.29201,Amsterdam
1224,9,3.03359362,0,41.00447466,22856.29201,Amsterdam
1224,10,2.622726494,0,41.00447466,22856.29201,Amsterdam
1224,11,0.941922797,0,41.00447466,22856.29201,Amsterdam
1224,12,0.776388552,0,41.00447466,22856.29201,Amsterdam
1224,13,1.879227026,0,41.00447466,22856.29201,Amsterdam
1224,14,0,0,41.00447466,22856.29201,Amsterdam
1224,15,0.791552988,0,41.00447466,22856.29201,Amsterdam
1224,16,2.693199755,0,41.00447466,22856.29201,Amsterdam
1224,17,2.079853872,0,41.00447466,22856.29201,Amsterdam
1224,18,0.415268652,0,41.00447466,22856.29201,Amsterdam
1224,19,0.716942236,0,41.00447466,22856.29201,Amsterdam
1224,20,1.190608728,2,41.00447466,22856.29201,Amsterdam
1225,1,0.709998877,0,32.71784596,12899.42045,Brussels
1225,2,2.979424453,0,32.71784596,12899.42045,Brussels
1225,3,0.780646814,0,32.71784596,12899.42045,Brussels
1225,4,1.288182869,1,32.71784596,12899.42045,Brussels
1225,5,3.348333135,1,32.71784596,12899.42045,Brussels
1225,6,1.1989091,0,32.71784596,12899.42045,Brussels
1225,7,0.666859972,0,32.71784596,12899.42045,Brussels
1225,8,2.728774551,0,32.71784596,12899.42045,Brussels
1225,9,1.417607095,0,32.71784596,12899.42045,Brussels
1225,10,1.555468829,0,32.71784596,12899.42045,Brussels
1225,11,0.78139966,0,32.71784596,12899.42045,Brussels
1225,12,0.115693208,0,32.71784596,12899.42045,Brussels
1225,13,1.602845383,1,32.71784596,12899.42045,Brussels
1225,14,0.730613597,0,32.71784596,12899.42045,Brussels
1225,15,2.050942134,0,32.71784596,12899.42045,Brussels
1225,16,1.458516821,0,32.71784596,12899.42045,Brussels
1225,17,2.593020809,0,32.71784596,12899.42045,Brussels
1225,18,1.775128885,0,32.71784596,12899.42045,Brussels
1225,19,1.863613397,0,32.71784596,12899.42045,Brussels
1225,20,2.268024716,2,32.71784596,12899.42045,Brussels
1226,1,1.43762912,0,18.12733189,47983.62637,Paris
1226,2,1.82019473,0,18.12733189,47983.62637,Paris
1226,3,1.508720279,0,18.12733189,47983.62637,Paris
1226,4,0,0,18.12733189,47983.62637,Paris
1226,5,1.776024322,0,18.12733189,47983.62637,Paris
1226,6,3.694924284,1,18.12733189,47983.62637,Paris
1226,7,3.074615846,2,18.12733189,47983.62637,Paris
1226,8,0.848341312,0,18.12733189,47983.62637,Paris
1226,9,0,0,18.12733189,47983.62637,Paris
1226,10,3.606272994,0,18.12733189,47983.62637,Paris
1226,11,2.120650668,0,18.12733189,47983.62637,Paris
1226,12,1.471038474,1,18.12733189,47983.62637,Paris
1226,13,1.485146503,0,18.12733189,47983.62637,Paris
1226,14,1.286625597,0,18.12733189,47983.62637,Paris
1226,15,3.227400809,0,18.12733189,47983.62637,Paris
1226,16,2.195824019,1,18.12733189,47983.62637,Paris
1226,17,2.862634018,1,18.12733189,47983.62637,Paris
1226,18,0.590223622,0,18.12733189,47983.62637,Paris
1226,19,2.208641562,0,18.12733189,47983.62637,Paris
1226,20,1.001138953,0,18.12733189,47983.62637,Paris
1227,1,3.579223155,1,42.85796065,37838.98173,Brussels
1227,2,2.944224835,0,42.85796065,37838.98173,Brussels
1227,3,1.716825408,1,42.85796065,37838.98173,Brussels
1227,4,2.342793535,0,42.85796065,37838.98173,Brussels
1227,5,3.639635013,2,42.85796065,37838.98173,Brussels
1227,6,0.949376486,0,42.85796065,37838.98173,Brussels
1227,7,0,0,42.85796065,37838.98173,Brussels
1227,8,0.191875417,0,42.85796065,37838.98173,Brussels
1227,9,1.056463041,0,42.85796065,37838.98173,Brussels
1227,10,2.754792407,1,42.85796065,37838.98173,Brussels
1227,11,1.935540111,0,42.85796065,37838.98173,Brussels
1227,12,2.639656449,2,42.85796065,37838.98173,Brussels
1227,13,3.943370696,1,42.85796065,37838.98173,Brussels
1227,14,2.924276073,2,42.85796065,37838.98173,Brussels
1227,15,0.715537232,0,42.85796065,37838.98173,Brussels
1227,16,3.219364126,0,42.85796065,37838.98173,Brussels
1227,17,2.933324055,1,42.85796065,37838.98173,Brussels
1227,18,2.564618409,4,42.85796065,37838.98173,Brussels
1227,19,1.15410322,0,42.85796065,37838.98173,Brussels
1227,20,2.281070785,0,42.85796065,37838.98173,Brussels
1228,1,3.498355027,0,55.85781007,23437.54659,Berlin
1228,2,1.41042977,1,55.85781007,23437.54659,Berlin
1228,3,1.627420575,1,55.85781007,23437.54659,Berlin
1228,4,1.583520338,1,55.85781007,23437.54659,Berlin
1228,5,1.138838042,0,55.85781007,23437.54659,Berlin
1228,6,2.507870624,0,55.85781007,23437.54659,Berlin
1228,7,3.682710178,1,55.85781007,23437.54659,Berlin
1228,8,3.201888636,3,55.85781007,23437.54659,Berlin
1228,9,1.39399434,0,55.85781007,23437.54659,Berlin
1228,10,0.147428399,0,55.85781007,23437.54659,Berlin
1228,11,0,0,55.85781007,23437.54659,Berlin
1228,12,1.050562017,0,55.85781007,23437.54659,Berlin
1228,13,2.150183564,0,55.85781007,23437.54659,Berlin
1228,14,1.868566904,1,55.85781007,23437.54659,Berlin
1228,15,3.093943796,1,55.85781007,23437.54659,Berlin
1228,16,1.627208677,1,55.85781007,23437.54659,Berlin
1228,17,1.982789257,0,55.85781007,23437.54659,Berlin
1228,18,3.383056364,1,55.85781007,23437.54659,Berlin
1228,19,2.900949618,0,55.85781007,23437.54659,Berlin
1228,20,0.381043122,1,55.85781007,23437.54659,Berlin
1229,1,1.218681881,0,32.62350409,11003.5412,Paris
1229,2,2.210438638,2,32.62350409,11003.5412,Paris
1229,3,1.697172198,0,32.62350409,11003.5412,Paris
1229,4,2.429109587,1,32.62350409,11003.5412,Paris
1229,5,1.019721053,0,32.62350409,11003.5412,Paris
1229,6,3.13761732,0,32.62350409,11003.5412,Paris
1229,7,1.366869944,0,32.62350409,11003.5412,Paris
1229,8,4.032284691,0,32.62350409,11003.5412,Paris
1229,9,2.861944454,3,32.62350409,11003.5412,Paris
1229,10,3.085740445,1,32.62350409,11003.5412,Paris
1229,11,2.153471441,0,32.62350409,11003.5412,Paris
1229,12,1.232570402,0,32.62350409,11003.5412,Paris
1229,13,2.825075015,0,32.62350409,11003.5412,Paris
1229,14,2.831224193,1,32.62350409,11003.5412,Paris
1229,15,1.429456003,0,32.62350409,11003.5412,Paris
1229,16,3.594533968,1,32.62350409,11003.5412,Paris
1229,17,0.118236514,0,32.62350409,11003.5412,Paris
1229,18,0.80176807,0,32.62350409,11003.5412,Paris
1229,19,2.485967577,2,32.62350409,11003.5412,Paris
1229,20,2.351593312,0,32.62350409,11003.5412,Paris
1230,1,1.121894774,1,33.51203262,9714.380566,Brussels
1230,2,3.028100791,0,33.51203262,9714.380566,Brussels
1230,3,2.93479319,0,33.51203262,9714.380566,Brussels
1230,4,1.108239564,1,33.51203262,9714.380566,Brussels
1230,5,1.827319531,0,33.51203262,9714.380566,Brussels
1230,6,1.444541161,1,33.51203262,9714.380566,Brussels
1230,7,0,0,33.51203262,9714.380566,Brussels
1230,8,2.254272712,0,33.51203262,9714.380566,Brussels
1230,9,2.081678444,1,33.51203262,9714.380566,Brussels
1230,10,1.222338358,2,33.51203262,9714.380566,Brussels
1230,11,2.826806763,0,33.51203262,9714.380566,Brussels
1230,12,1.558214354,1,33.51203262,9714.380566,Brussels
1230,13,2.44182813,0,33.51203262,9714.380566,Brussels
1230,14,2.590398261,0,33.51203262,9714.380566,Brussels
1230,15,0.502733161,0,33.51203262,9714.380566,Brussels
1230,16,2.670660045,3,33.51203262,9714.380566,Brussels
1230,17,3.287828475,1,33.51203262,9714.380566,Brussels
1230,18,1.042628641,1,33.51203262,9714.380566,Brussels
1230,19,2.751419604,0,33.51203262,9714.380566,Brussels
1230,20,1.521641373,0,33.51203262,9714.380566,Brussels
1231,1,0,0,30.4774639,13677.35007,Paris
1231,2,2.878068353,0,30.4774639,13677.35007,Paris
1231,3,2.956940137,2,30.4774639,13677.35007,Paris
1231,4,0.990199151,1,30.4774639,13677.35007,Paris
1231,5,2.074952417,0,30.4774639,13677.35007,Paris
1231,6,3.019016196,0,30.4774639,13677.35007,Paris
1231,7,2.772922335,0,30.4774639,13677.35007,Paris
1231,8,0.98800861,1,30.4774639,13677.35007,Paris
1231,9,1.868902953,0,30.4774639,13677.35007,Paris
1231,10,0,0,30.4774639,13677.35007,Paris
1231,11,0.259185131,0,30.4774639,13677.35007,Paris
1231,12,4.876837775,0,30.4774639,13677.35007,Paris
1231,13,2.107592727,0,30.4774639,13677.35007,Paris
1231,14,0.681958134,0,30.4774639,13677.35007,Paris
1231,15,1.409513873,0,30.4774639,13677.35007,Paris
1231,16,3.075008245,0,30.4774639,13677.35007,Paris
1231,17,1.369809161,1,30.4774639,13677.35007,Paris
1231,18,0.932448354,0,30.4774639,13677.35007,Paris
1231,19,2.464267336,0,30.4774639,13677.35007,Paris
1231,20,0.986496009,0,30.4774639,13677.35007,Paris
1232,1,3.608808979,0,51.84338247,38903.53854,Berlin
1232,2,1.748472284,0,51.84338247,38903.53854,Berlin
1232,3,3.076950689,1,51.84338247,38903.53854,Berlin
1232,4,0.988632515,0,51.84338247,38903.53854,Berlin
1232,5,0.747164374,0,51.84338247,38903.53854,Berlin
1232,6,3.251890982,1,51.84338247,38903.53854,Berlin
1232,7,0.643027249,0,51.84338247,38903.53854,Berlin
1232,8,1.515031669,0,51.84338247,38903.53854,Berlin
1232,9,2.536575574,1,51.84338247,38903.53854,Berlin
1232,10,2.09832413,1,51.84338247,38903.53854,Berlin
1232,11,1.269340668,0,51.84338247,38903.53854,Berlin
1232,12,1.840296071,0,51.84338247,38903.53854,Berlin
1232,13,0.927427641,2,51.84338247,38903.53854,Berlin
1232,14,2.282007015,0,51.84338247,38903.53854,Berlin
1232,15,1.812797881,1,51.84338247,38903.53854,Berlin
1232,16,0,0,51.84338247,38903.53854,Berlin
1232,17,0.443670834,0,51.84338247,38903.53854,Berlin
1232,18,1.153107743,0,51.84338247,38903.53854,Berlin
1232,19,1.278640973,0,51.84338247,38903.53854,Berlin
1232,20,2.714780907,1,51.84338247,38903.53854,Berlin
1233,1,3.377835653,1,23.75673727,33503.98583,Hague
1233,2,0.076738213,2,23.75673727,33503.98583,Hague
1233,3,2.474468802,3,23.75673727,33503.98583,Hague
1233,4,2.305320731,0,23.75673727,33503.98583,Hague
1233,5,2.705138825,0,23.75673727,33503.98583,Hague
1233,6,1.192406813,2,23.75673727,33503.98583,Hague
1233,7,2.295994827,0,23.75673727,33503.98583,Hague
1233,8,2.111792858,0,23.75673727,33503.98583,Hague
1233,9,2.828058019,0,23.75673727,33503.98583,Hague
1233,10,0.415841863,0,23.75673727,33503.98583,Hague
1233,11,0.653967371,0,23.75673727,33503.98583,Hague
1233,12,0.878665677,0,23.75673727,33503.98583,Hague
1233,13,1.43675744,0,23.75673727,33503.98583,Hague
1233,14,1.408919083,0,23.75673727,33503.98583,Hague
1233,15,2.246313545,0,23.75673727,33503.98583,Hague
1233,16,2.279232602,1,23.75673727,33503.98583,Hague
1233,17,0.250249411,1,23.75673727,33503.98583,Hague
1233,18,1.606098279,1,23.75673727,33503.98583,Hague
1233,19,2.782972918,3,23.75673727,33503.98583,Hague
1233,20,4.682260731,1,23.75673727,33503.98583,Hague
1234,1,1.570466252,0,45.88096062,12531.52993,Amsterdam
1234,2,2.903492208,1,45.88096062,12531.52993,Amsterdam
1234,3,2.214909824,1,45.88096062,12531.52993,Amsterdam
1234,4,0.001911073,1,45.88096062,12531.52993,Amsterdam
1234,5,0,0,45.88096062,12531.52993,Amsterdam
1234,6,2.066867065,0,45.88096062,12531.52993,Amsterdam
1234,7,1.812577099,0,45.88096062,12531.52993,Amsterdam
1234,8,2.578429023,1,45.88096062,12531.52993,Amsterdam
1234,9,3.173417984,1,45.88096062,12531.52993,Amsterdam
1234,10,1.591426566,1,45.88096062,12531.52993,Amsterdam
1234,11,2.191767524,1,45.88096062,12531.52993,Amsterdam
1234,12,1.525723937,0,45.88096062,12531.52993,Amsterdam
1234,13,2.265506624,1,45.88096062,12531.52993,Amsterdam
1234,14,2.311956902,1,45.88096062,12531.52993,Amsterdam
1234,15,2.275417803,0,45.88096062,12531.52993,Amsterdam
1234,16,0.41347546,1,45.88096062,12531.52993,Amsterdam
1234,17,0.60539673,0,45.88096062,12531.52993,Amsterdam
1234,18,3.64193168,2,45.88096062,12531.52993,Amsterdam
1234,19,0.47065708,0,45.88096062,12531.52993,Amsterdam
1234,20,1.768608241,0,45.88096062,12531.52993,Amsterdam
1235,1,0.430806488,0,47.09423855,11557.12849,Amsterdam
1235,2,1.190600737,0,47.09423855,11557.12849,Amsterdam
1235,3,1.051481068,1,47.09423855,11557.12849,Amsterdam
1235,4,3.541690128,0,47.09423855,11557.12849,Amsterdam
1235,5,2.911982826,0,47.09423855,11557.12849,Amsterdam
1235,6,2.583472533,0,47.09423855,11557.12849,Amsterdam
1235,7,2.895999438,1,47.09423855,11557.12849,Amsterdam
1235,8,2.271165401,0,47.09423855,11557.12849,Amsterdam
1235,9,1.149453649,0,47.09423855,11557.12849,Amsterdam
1235,10,0.676454777,0,47.09423855,11557.12849,Amsterdam
1235,11,2.166156459,0,47.09423855,11557.12849,Amsterdam
1235,12,3.130323956,0,47.09423855,11557.12849,Amsterdam
1235,13,0.833860338,0,47.09423855,11557.12849,Amsterdam
1235,14,0.846335633,0,47.09423855,11557.12849,Amsterdam
1235,15,1.261617908,0,47.09423855,11557.12849,Amsterdam
1235,16,0,0,47.09423855,11557.12849,Amsterdam
1235,17,3.228692379,0,47.09423855,11557.12849,Amsterdam
1235,18,0.862703498,0,47.09423855,11557.12849,Amsterdam
1235,19,1.706000077,0,47.09423855,11557.12849,Amsterdam
1235,20,1.410675995,0,47.09423855,11557.12849,Amsterdam
1236,1,1.225256948,0,23.98233377,17993.46089,Hague
1236,2,0.411285883,0,23.98233377,17993.46089,Hague
1236,3,0.035753422,0,23.98233377,17993.46089,Hague
1236,4,1.907040207,1,23.98233377,17993.46089,Hague
1236,5,0.687131914,0,23.98233377,17993.46089,Hague
1236,6,3.120633975,2,23.98233377,17993.46089,Hague
1236,7,1.169699495,1,23.98233377,17993.46089,Hague
1236,8,2.83699702,0,23.98233377,17993.46089,Hague
1236,9,1.799042012,0,23.98233377,17993.46089,Hague
1236,10,2.375654025,0,23.98233377,17993.46089,Hague
1236,11,2.606992532,2,23.98233377,17993.46089,Hague
1236,12,2.134131976,0,23.98233377,17993.46089,Hague
1236,13,3.676843334,1,23.98233377,17993.46089,Hague
1236,14,2.608635601,1,23.98233377,17993.46089,Hague
1236,15,1.351751292,0,23.98233377,17993.46089,Hague
1236,16,2.147828774,1,23.98233377,17993.46089,Hague
1236,17,0.876250816,1,23.98233377,17993.46089,Hague
1236,18,1.585121009,0,23.98233377,17993.46089,Hague
1236,19,3.464611336,2,23.98233377,17993.46089,Hague
1236,20,3.040880092,0,23.98233377,17993.46089,Hague
1237,1,2.669530159,0,30.89992577,15707.24178,Paris
1237,2,1.305259527,0,30.89992577,15707.24178,Paris
1237,3,0.299525079,1,30.89992577,15707.24178,Paris
1237,4,0.404462687,1,30.89992577,15707.24178,Paris
1237,5,0,0,30.89992577,15707.24178,Paris
1237,6,3.402907297,2,30.89992577,15707.24178,Paris
1237,7,2.844983064,1,30.89992577,15707.24178,Paris
1237,8,1.145693432,0,30.89992577,15707.24178,Paris
1237,9,0.61596922,0,30.89992577,15707.24178,Paris
1237,10,0,0,30.89992577,15707.24178,Paris
1237,11,1.556437648,0,30.89992577,15707.24178,Paris
1237,12,2.467593854,2,30.89992577,15707.24178,Paris
1237,13,0.531916852,0,30.89992577,15707.24178,Paris
1237,14,3.39880404,0,30.89992577,15707.24178,Paris
1237,15,1.704570678,0,30.89992577,15707.24178,Paris
1237,16,3.708826897,0,30.89992577,15707.24178,Paris
1237,17,1.918378524,0,30.89992577,15707.24178,Paris
1237,18,0.872511917,0,30.89992577,15707.24178,Paris
1237,19,2.206966503,1,30.89992577,15707.24178,Paris
1237,20,2.021991535,0,30.89992577,15707.24178,Paris
1238,1,0.844633846,0,18.11382639,30489.97569,Hague
1238,2,3.915576343,1,18.11382639,30489.97569,Hague
1238,3,2.21087169,0,18.11382639,30489.97569,Hague
1238,4,1.073614893,0,18.11382639,30489.97569,Hague
1238,5,2.317582004,0,18.11382639,30489.97569,Hague
1238,6,3.12624968,2,18.11382639,30489.97569,Hague
1238,7,3.589652597,2,18.11382639,30489.97569,Hague
1238,8,2.698580424,1,18.11382639,30489.97569,Hague
1238,9,1.851269174,1,18.11382639,30489.97569,Hague
1238,10,2.32948499,0,18.11382639,30489.97569,Hague
1238,11,3.459751545,0,18.11382639,30489.97569,Hague
